solar_all_sky_kwh_m2_day,solar_clear_sky_kwh_m2_day,clearness_index,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_10m_m_s,wind_direction_10m_deg,surface_pressure_kpa,TS,T2MDEW,T2MWET,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,precipitation_mm,date,pm25_ug_m3,year,month,day_of_week,day_of_year,wet_season,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_7,pm25_lag_14,temperature_mean_c_lag_1,relative_humidity_pct_lag_1,precipitation_mm_lag_1,wind_speed_10m_m_s_lag_1,solar_all_sky_kwh_m2_day_lag_1,pm25_rolling_mean_3,pm25_rolling_std_3,pm25_rolling_mean_7,pm25_rolling_std_7,pm25_rolling_mean_14,pm25_rolling_std_14,dry_day,solar_clear_sky_ratio,target_pm25_next_day
3.7246,6.4411,0.41,28.52,29.17,27.96,79.93,4.7,9.1,100.77,28.92,24.73,26.62,1.741,2.3182,6.0,2023-04-07,3.1541703,2023,4,4,97,1,2.9662318,2.9164581,5.3658624,2.9346979,2.645841,28.07,73.07,0.06,3.87,6.427,3.7495174407958984,1.4000169826226871,3.457776035581316,0.8875475274117993,5.076875524861472,4.071522215593214,0,0.5782552669575073,9.303221
5.723,6.4447,0.63,28.15,28.7,27.61,83.64,3.99,25.2,100.99,28.74,25.13,26.64,4.6008,2.3842,2.96,2023-04-08,9.303221,2023,4,5,98,1,3.1541703,2.9662318,2.9164581,3.7366304,5.983857,28.52,79.93,6.0,4.7,3.7246,3.0122867425282798,0.125369683991916,3.4891292367662703,0.8696865532002458,5.113184767110007,4.050386685927994,0,0.8880165096901329,2.3462262
6.241,6.445,0.69,27.99,28.77,27.47,83.23,4.0,90.4,101.08,29.06,24.9,26.44,7.4489,1.153,3.2,2023-04-09,2.3462262,2023,4,6,99,1,9.303221,3.1541703,2.9662318,3.1589806,6.5306196,28.15,83.64,2.96,3.99,5.723,5.141207615534465,3.605633814900241,4.284356423786709,2.375353570806807,5.350282166685377,4.199675249510832,0,0.9683475562451512,3.6546907
6.187,6.4495,0.68,27.9,28.65,27.27,83.15,5.21,95.3,101.04,29.23,24.78,26.34,6.571,1.5766,2.65,2023-04-10,3.6546907,2023,4,0,100,1,2.3462262,9.303221,3.1541703,3.125571,4.045191,27.99,83.23,3.2,4.0,6.241,4.934539079666138,3.8048952739993407,4.168248653411865,2.4579577700364768,5.051396923405783,4.257708311254764,0,0.9592991704783318,4.895398
5.9736,6.4368,0.66,28.18,29.04,27.55,80.36,5.95,94.1,101.03,29.25,24.49,26.34,6.3972,1.5209,0.67,2023-04-11,4.895398,2023,4,1,101,1,3.6546907,2.3462262,9.303221,5.3658624,0.9696919,27.9,83.15,2.65,5.21,6.187,5.10137923558553,3.6972454519490174,4.243837186268398,2.4285080494206084,5.023504061358316,4.266078059073358,1,0.9280387770320657,4.1672907
5.9354,6.3259,0.66,28.01,28.59,27.4,81.43,4.4,78.7,100.97,29.15,24.55,26.28,6.2393,1.6577,13.28,2023-04-12,4.1672907,2023,4,2,102,1,4.895398,3.6546907,2.3462262,2.9164581,17.14406,28.18,80.36,0.67,5.95,5.9736,3.632105032602946,1.2747360358125872,4.176628010613578,2.398606530468477,5.303911651883807,4.105106633199482,0,0.9382696533299609,4.590106
5.7413,6.4243,0.64,27.73,28.55,26.95,77.75,5.58,75.1,100.95,28.82,23.5,25.62,5.6458,1.8485,26.83,2023-04-13,4.590106,2023,4,3,103,1,4.1672907,4.895398,3.6546907,2.9662318,9.552565,28.01,81.43,13.28,4.4,5.9354,4.239126523335774,0.6234653174031618,4.355318375996181,2.3348242995485053,4.37699954850333,2.289594733414845,0,0.8936849150880252,5.70774
5.7194,6.4138,0.64,27.56,28.4,26.63,77.77,5.16,81.2,100.9,28.81,23.34,25.45,5.8039,1.985,0.45,2023-04-14,5.70774,2023,4,4,104,1,4.590106,4.1672907,4.895398,3.1541703,2.9346979,27.73,77.75,26.83,5.58,5.7413,4.550931612650554,0.3656310854383428,4.587300402777536,2.2530453914205126,4.022538219179426,1.7464053946411369,1,0.8917334497489788,4.8095
4.0418,6.1582,0.46,28.07,28.91,27.54,84.34,6.11,86.5,100.77,28.57,25.2,26.63,1.5461,2.6376,13.33,2023-04-15,4.8095,2023,4,5,105,1,5.70774,4.590106,4.1672907,9.303221,3.7366304,27.56,77.77,0.45,5.16,5.7194,4.821712176005046,0.7959126535432273,4.952096053532192,2.1881222045911493,4.220612645149231,1.7706225018469346,0,0.6563281478354065,6.442484
3.2227,6.0835,0.37,27.55,28.06,26.7,85.65,5.89,80.4,100.85,28.27,24.95,26.25,0.1711,2.4002,13.34,2023-04-16,6.442484,2023,4,6,106,1,4.8095,5.70774,4.590106,2.3462262,3.1589806,28.07,84.34,13.33,6.11,4.0418,5.035782019297282,0.5921815000967787,4.310135977608817,1.0747504344119476,4.297246200697763,1.7712812517098313,0,0.5297443905646421,8.787389
4.1479,5.9952,0.48,27.36,28.01,26.38,82.14,3.75,51.5,100.92,28.29,24.05,25.71,1.1263,3.0113,2.13,2023-04-17,8.787389,2023,4,0,107,1,6.442484,4.8095,5.70774,3.6546907,3.125571,27.55,85.65,13.34,5.89,3.2227,5.653241316477458,0.817854812590116,4.895315647125244,0.9330461202086118,4.531782150268555,1.8255237650314613,0,0.6918701627969042,6.6338544
1.2132,5.9772,0.14,27.37,28.31,26.6,79.94,4.32,258.2,100.84,28.28,23.61,25.49,0.4618,0.8369,12.37,2023-04-18,6.6338544,2023,4,1,108,1,8.787389,6.442484,4.8095,4.895398,5.3658624,27.36,82.14,2.13,3.75,4.1479,6.67979097366333,1.9995337910762816,5.628558226994106,1.5847723755417065,4.936197706631252,2.09699441018448,0,0.2029712909054407,3.4320352
5.5159,6.0348,0.64,27.87,29.37,26.59,79.71,4.09,236.7,100.66,28.97,24.03,25.95,6.6103,1.3037,3.95,2023-04-19,3.4320352,2023,4,2,109,1,6.6338544,8.787389,6.442484,4.1672907,2.9164581,27.37,79.94,12.37,4.32,1.2132,7.287909030914307,1.302108041910855,5.876909119742257,1.5869451992574164,5.0267685651779175,2.143839036651531,0,0.9140153774772984,6.5452924
4.9961,6.0331,0.58,27.79,28.25,27.02,82.61,4.74,136.5,100.7,29.05,24.58,26.18,5.701,1.6591,3.47,2023-04-20,6.5452924,2023,4,3,110,1,3.4320352,6.6338544,8.787389,4.590106,2.9662318,27.87,79.71,3.95,4.09,5.5159,6.284426132837932,2.694722269266419,5.7718726226261685,1.7362677882211566,5.063595499311175,2.1089438264543396,0,0.8281148994712503,7.504902
4.4292,6.0053,0.52,27.9,28.68,27.35,80.39,6.71,123.2,100.78,28.81,24.23,26.06,3.3953,2.0688,6.81,2023-04-21,7.504902,2023,4,4,111,1,6.5452924,3.4320352,6.6338544,5.70774,3.1541703,27.79,82.61,3.47,4.74,4.9961,5.537060658137004,1.8235432316146727,6.051184960774013,1.6704915998140437,5.3192426817757745,2.0512826629302086,0,0.7375484988260369,5.3432956
5.3114,6.0434,0.62,27.34,28.13,26.64,75.74,6.55,119.5,100.93,28.52,22.69,25.02,5.9566,1.3934,2.01,2023-04-22,5.3432956,2023,4,5,112,1,7.504902,6.5452924,3.4320352,4.8095,9.303221,27.9,80.39,6.81,6.71,4.4292,5.827409823735555,2.1292198724872176,6.307922397341047,1.7453362938489712,5.630009225436619,2.027472718702706,0,0.8788761293311712,4.8582826
4.0248,5.9623,0.48,27.11,27.95,26.47,77.01,5.69,106.6,100.94,28.39,22.75,24.93,3.0283,2.0311,2.35,2023-04-23,4.8582826,2023,4,6,113,1,5.3432956,7.504902,6.5452924,6.442484,2.3462262,27.34,75.74,2.01,6.55,5.3114,6.464496612548828,1.0830657544782298,6.384178876876831,1.6793710725437352,5.347157427242824,1.7300076254035188,0,0.675041510826359,2.3199434
5.8385,5.9815,0.69,26.9,27.64,26.24,76.22,4.27,94.3,100.75,28.44,22.36,24.63,7.2715,1.1234,0.61,2023-04-24,2.3199434,2023,4,0,114,1,4.8582826,5.3432956,7.504902,8.787389,3.6546907,27.11,77.01,2.35,5.69,4.0248,5.902160008748372,1.4090406482071527,6.157864400318691,1.7742677163204468,5.526590023721967,1.5112579754665336,1,0.9760929532725905,4.5608673
3.846,5.8562,0.46,26.96,27.94,26.04,77.46,3.32,100.1,100.72,28.5,22.7,24.83,3.1306,2.3546,0.03,2023-04-25,4.5608673,2023,4,1,115,1,2.3199434,4.8582826,5.3432956,6.6338544,4.895398,26.9,76.22,0.61,4.27,5.8385,4.173840522766113,1.6237334242071544,5.233943632670811,1.8586727923208894,5.4312509298324585,1.6719870849783953,1,0.656739865441754,4.96231
4.309,5.6957,0.52,27.13,27.77,26.55,82.52,5.91,82.8,100.89,28.4,23.91,25.52,5.0378,1.405,2.3,2023-04-26,4.96231,2023,4,2,116,1,4.5608673,2.3199434,4.8582826,3.4320352,4.1672907,26.96,77.46,0.03,3.32,3.846,3.9130311012268066,1.3876455633718638,4.937802621296474,1.7610305890612892,5.407355870519366,1.682591096180915,0,0.7565356321435469,3.8409882
4.7714,5.7091,0.58,27.54,27.87,27.03,81.57,5.0,62.8,100.93,28.11,24.13,25.83,3.8796,2.1564,4.94,2023-04-27,3.8409882,2023,4,3,117,1,4.96231,4.5608673,2.3199434,6.5452924,4.590106,27.13,82.52,2.3,5.91,4.309,3.947706858317057,1.4239028634311195,5.156413282666888,1.6333045829819337,5.464142952646528,1.6506321366309615,0,0.835753446252474,4.326722
4.1674,5.663,0.51,28.14,29.28,27.05,79.65,4.67,347.6,100.74,28.62,24.28,26.21,3.7133,1.8245,5.84,2023-04-28,4.326722,2023,4,4,118,1,3.8409882,4.96231,4.5608673,7.504902,5.70774,27.54,81.57,4.94,5.0,4.7714,4.454721768697103,0.5681467533694239,4.77008410862514,1.5685826758171988,5.410634534699576,1.6927499395579881,0,0.7358996998057566,1.9984157
4.0534,5.6626,0.49,28.39,29.12,27.62,78.74,2.64,24.9,100.8,28.55,24.36,26.37,4.3418,1.2365,3.51,2023-04-29,1.9984157,2023,4,5,119,1,4.326722,3.8409882,4.96231,5.3432956,4.8095,28.14,79.65,5.84,4.67,4.1674,4.3766733805338545,0.5623272365102434,4.316058431352888,1.0030849092701142,5.311990414346967,1.7142075067258515,0,0.7158195881750432,4.779608
3.5815,5.6803,0.44,27.88,28.47,27.33,83.21,4.67,93.0,101.03,28.47,24.79,26.34,1.6942,2.105,2.3,2023-04-30,4.779608,2023,4,6,120,1,1.9984157,4.326722,3.8409882,4.8582826,6.442484,28.39,78.74,3.51,2.64,4.0534,3.3887086709340415,1.2282793929813458,3.8382184505462646,1.2079604245317768,5.111198663711548,1.9287986345178818,0,0.6305124729327677,5.866241
4.7813,5.6124,0.59,28.1,29.09,27.11,82.28,6.96,99.9,101.16,28.64,24.8,26.45,6.047,1.2907,4.91,2023-05-01,5.866241,2023,5,0,121,0,4.779608,1.9984157,4.326722,2.3199434,8.787389,27.88,83.21,2.3,4.67,3.5815,3.701581875483195,1.4922659254017034,3.826979194368635,1.197205714262595,4.992421797343662,1.8913478132771784,0,0.8519171833796593,12.149897
4.3157,5.6033,0.53,27.78,28.49,27.18,79.04,8.45,109.7,101.27,28.22,23.83,25.8,4.4347,1.7863,7.45,2023-05-02,12.149897,2023,5,1,122,0,5.866241,4.779608,1.9984157,4.5608673,6.6338544,28.1,82.28,4.91,6.96,4.7813,4.214754819869995,1.9948213511688198,4.333593130111694,1.2035113347009325,4.783768381391253,1.5751882204043948,0,0.7702068423964449,11.634761
4.3387,5.6167,0.54,27.32,28.06,26.91,74.07,9.87,104.1,101.06,27.86,22.3,24.81,4.0409,1.8989,2.84,2023-05-03,11.634761,2023,5,2,123,0,12.149897,5.866241,4.779608,4.96231,3.4320352,27.78,79.04,7.45,8.45,4.3157,7.598581790924072,3.978824317236906,5.417740174702236,3.201717253196378,5.177771397999355,2.4949105552526043,0,0.7724642583723539,9.284961
4.5497,5.5258,0.57,27.31,28.13,26.51,80.52,9.12,103.3,100.81,28.11,23.68,25.5,4.17,1.7998,7.83,2023-05-04,9.284961,2023,5,3,124,0,11.634761,12.149897,5.866241,3.8409882,6.5452924,27.32,74.07,2.84,9.87,4.3387,9.883632818857828,3.4886844389979403,6.370947463171823,3.949465378171682,5.763680372919355,2.97112501704257,0,0.82335589416917,5.9748545
4.3774,5.5334,0.55,27.54,28.33,26.92,80.38,7.34,101.3,100.72,28.24,23.87,25.71,4.7858,1.481,4.0,2023-05-05,5.9748545,2023,5,4,125,0,9.284961,11.634761,12.149897,4.326722,7.504902,27.31,80.52,7.83,9.12,4.5497,11.023206075032553,1.5272405933734967,7.148657832826887,3.9039852724252535,5.959370970726013,3.1133825418449317,0,0.7910868543752484,2.8754315
4.6615,5.4874,0.59,27.47,28.41,26.75,78.43,3.69,98.6,100.81,28.28,23.39,25.43,4.4594,1.668,2.97,2023-05-06,2.8754315,2023,5,5,126,0,5.9748545,9.284961,11.634761,1.9984157,5.3432956,27.54,80.38,4.0,7.34,4.3774,8.964858690897623,2.843498562151959,7.38410530771528,3.752178273134883,5.850081869534084,3.081649377250317,0,0.8494915624886104,4.7117686
4.0824,5.455,0.52,27.3,27.97,26.53,79.43,2.73,36.3,100.73,28.22,23.43,25.36,3.6674,1.7558,10.02,2023-05-07,4.7117686,2023,5,6,127,0,2.8754315,5.9748545,9.284961,4.779608,4.8582826,27.47,78.43,2.97,3.69,4.6615,6.045082251230876,3.2053416552235516,7.509393283299038,3.5516582495354325,5.673805866922651,3.181823431457053,0,0.7483776351970669,4.0849743
4.6555,5.5133,0.59,27.57,29.1,26.49,80.88,3.72,306.4,100.59,28.3,23.98,25.77,5.244,1.5641,14.23,2023-05-08,4.0849743,2023,5,0,128,0,4.7117686,2.8754315,5.9748545,5.866241,2.3199434,27.3,79.43,10.02,2.73,4.0824,4.520684878031413,1.5585218563529701,7.499701976776123,3.5604301065653274,5.663340585572379,3.1849514985251752,0,0.8444126022527343,1.4751649
5.5618,5.6407,0.71,27.43,29.06,26.0,71.15,1.73,247.0,100.7,28.4,21.65,24.54,7.9231,0.8302,0.21,2023-05-09,1.4751649,2023,5,1,129,0,4.0849743,4.7117686,2.8754315,12.149897,4.5608673,27.57,80.88,14.23,3.72,4.6555,3.8907248179117837,0.9334522587416413,7.245235306876046,3.7549716512051656,5.78941421849387,3.0754777037815115,1,0.9860123743507011,1.0789094
5.2567,5.591,0.68,26.96,27.96,25.9,70.99,1.88,128.8,101.03,28.27,21.2,24.08,6.9502,1.061,0.12,2023-05-10,1.0789094,2023,5,2,130,0,1.4751649,4.0849743,4.7117686,11.634761,4.96231,27.43,71.15,0.21,1.73,5.5618,3.423969268798828,1.716565368659603,5.720273630959647,3.595328585267017,5.5690069028309415,3.2744304114816107,1,0.9402074763011984,1.4967725
5.2082,5.4943,0.67,26.4,27.25,25.52,81.91,4.28,141.5,101.23,28.26,23.07,24.74,6.715,1.177,1.15,2023-05-11,1.4967725,2023,5,3,131,0,1.0789094,1.4751649,4.0849743,9.284961,3.8409882,26.96,70.99,0.12,1.88,5.2567,2.2130161921183267,1.6332253185518921,4.212294851030622,2.8343555593154113,5.291621157101223,3.4873433034514267,0,0.9479278525016835,4.2880116
4.3152,5.3129,0.56,27.01,27.91,26.25,83.0,6.42,131.3,101.28,28.27,23.89,25.45,5.1072,1.3174,5.01,2023-05-12,4.2880116,2023,5,4,132,0,1.4967725,1.0789094,1.4751649,5.9748545,4.326722,26.4,81.91,1.15,4.28,5.2082,1.3502822717030842,0.2352640012643147,3.09969653402056,1.8787595958249161,5.124177183423724,3.6162489953692094,0,0.8122117864066706,7.76393
3.503,5.257,0.46,26.75,27.32,26.17,85.07,7.73,129.8,101.16,28.09,24.05,25.4,4.4506,1.2017,12.53,2023-05-13,7.76393,2023,5,5,133,0,4.2880116,1.4967725,1.0789094,2.8754315,1.9984157,27.01,83.0,5.01,6.42,4.3152,2.287897825241089,1.744704440774727,2.8587189742497037,1.5230175009820708,5.121412140982492,3.616920383048032,0,0.6663496290660073,11.593457
3.1058,5.1871,0.41,26.34,26.74,26.02,81.79,10.6,127.4,101.18,27.53,22.99,24.67,1.0865,2.0926,12.23,2023-05-14,11.593457,2023,5,6,134,0,7.76393,4.2880116,1.4967725,4.7117686,4.779608,26.75,85.07,12.53,7.73,3.503,4.51623797416687,3.1398058350368143,3.5570758751460483,2.4001524843422426,5.533234579222543,3.5617940029114283,0,0.5987546027645505,7.1335506
1.8866,5.1917,0.25,25.9,26.48,25.15,78.53,8.79,128.6,101.16,27.02,21.89,23.89,0.2189,1.343,5.97,2023-05-15,7.1335506,2023,5,0,135,0,11.593457,7.76393,4.2880116,4.0849743,5.866241,26.34,81.79,12.23,10.6,3.1058,7.881799538930257,3.6541488833975464,4.540174245834351,3.895491510358809,6.019938111305237,3.900344316870106,0,0.36338771500664524,9.626305
3.059,5.1835,0.41,25.43,25.93,24.9,80.07,5.91,116.2,101.05,27.17,21.76,23.59,1.338,2.0868,3.87,2023-05-16,9.626305,2023,5,1,136,0,7.1335506,11.593457,7.76393,1.4751649,12.149897,25.9,78.53,5.97,8.79,1.8866,8.830312569936117,2.4136219173788795,4.975685153688703,4.004993352658667,6.110460230282375,3.91119405119736,0,0.5901417960837272,6.5539465
4.3925,5.2373,0.59,26.36,27.37,25.27,79.91,6.67,98.2,101.06,27.46,22.63,24.49,5.227,1.8936,1.42,2023-05-17,6.5539465,2023,5,2,137,0,9.626305,7.1335506,11.593457,1.0789094,11.634761,25.43,80.07,3.87,5.91,3.059,9.451104164123535,2.235109185871722,6.140133687428066,4.002558914432979,5.9302036591938565,3.6616324819973127,0,0.8386955110457678,3.9113743
3.955,5.1398,0.53,27.22,27.95,26.47,82.93,7.7,82.0,100.89,27.76,24.07,25.64,4.0954,1.691,2.11,2023-05-18,3.9113743,2023,5,3,138,0,6.5539465,9.626305,7.1335506,1.4967725,9.284961,26.36,79.91,1.42,6.67,4.3925,7.771267255147298,1.6324392727093766,6.922281844275338,3.3265554439297063,5.567288347652981,3.285180695316085,0,0.7694851939764193,5.0121403
3.4435,5.0738,0.46,27.93,29.01,27.16,86.49,5.88,13.1,100.66,27.98,25.48,26.71,1.3212,2.4564,5.62,2023-05-19,5.0121403,2023,5,4,139,0,3.9113743,6.5539465,9.626305,4.2880116,5.9748545,27.22,82.93,2.11,7.7,3.955,6.697208484013875,2.8601573505640188,7.267224958964756,2.7444592416573332,5.183460746492658,3.127542547120632,0,0.6786826441720208,7.975615
1.4671,4.9922,0.2,27.55,28.79,26.23,88.1,4.22,294.6,100.81,27.87,25.42,26.49,0.2191,1.1316,18.08,2023-05-20,7.975615,2023,5,5,140,0,5.0121403,3.9113743,6.5539465,7.76393,2.8754315,27.93,86.49,5.62,5.88,3.4435,5.159153699874878,1.327405974720818,7.370671919413975,2.624472158507959,5.114695446831839,3.11937661847196,0,0.29387845038259686,4.348223
3.7898,4.9913,0.51,26.25,26.79,25.86,86.3,6.03,147.2,101.13,27.56,23.8,25.02,4.105,1.4448,4.15,2023-05-21,4.348223,2023,5,6,141,0,7.975615,5.0121403,3.9113743,11.593457,4.7117686,27.55,88.1,18.08,4.22,1.4671,5.633043209711711,2.1020593346577834,7.400912659508841,2.6309702745523635,5.478994267327445,3.135518647920034,0,0.7592811491996073,3.3990517
3.8767,4.9445,0.53,26.41,27.05,25.74,84.46,5.66,122.9,101.13,27.58,23.59,25.0,3.4922,1.8065,0.95,2023-05-22,3.3990517,2023,5,0,142,0,4.348223,7.975615,5.0121403,7.1335506,4.0849743,26.25,86.3,4.15,6.03,3.7898,5.778659502665202,1.9313613440003625,6.365879229136875,2.072617148684632,5.453026737485613,3.1438556816919703,1,0.7840428759227425,3.2781742
4.3538,4.9121,0.6,26.33,26.91,25.86,82.84,4.85,146.3,101.03,27.32,23.2,24.77,4.6718,1.607,0.91,2023-05-23,3.2781742,2023,5,1,143,0,3.3990517,4.348223,7.975615,9.626305,1.4751649,26.41,84.46,0.95,5.66,3.8767,5.240963300069173,2.415361607563264,5.832379375185285,2.3092149747528143,5.404032264436994,3.172034178552716,1,0.8863418904338266,8.177323
2.1958,4.9433,0.3,25.33,25.94,24.53,80.64,6.12,165.0,100.99,26.83,21.78,23.56,0.7778,1.5984,0.44,2023-05-24,8.177323,2023,5,2,144,0,3.2781742,3.3990517,4.348223,6.5539465,1.0789094,26.33,82.84,0.91,4.85,4.3538,3.67514967918396,0.5860237414587944,4.925503594534738,1.7496653244855491,5.532818640981402,3.033840946926861,1,0.44419719620496434,8.266646
2.3393,4.9486,0.32,24.54,25.77,22.67,75.32,5.73,156.1,100.99,26.41,19.88,22.21,1.3488,1.4359,5.05,2023-05-25,8.266646,2023,5,3,145,0,8.177323,3.2781742,3.3990517,3.9113743,1.4967725,25.33,80.64,0.44,6.12,2.1958,4.951516389846802,2.7942844717626945,5.15741457257952,2.0782203508340853,6.039848208427429,2.817684174478913,0,0.4727195570464374,6.2698007
3.5741,5.0417,0.49,23.82,24.41,22.79,77.92,3.66,145.3,100.9,26.35,19.72,21.77,3.2222,1.7496,4.12,2023-05-26,6.2698007,2023,5,4,146,0,8.266646,8.177323,3.2781742,5.0121403,4.2880116,24.54,75.32,5.05,5.73,2.3393,6.574047962824504,2.854659828280852,5.779596294675555,2.2846930673611943,6.523410626820156,2.5458398991424156,0,0.708907709701093,2.365283
5.0251,5.1648,0.7,25.08,26.14,24.23,75.17,3.94,116.0,100.95,26.75,20.37,22.72,7.3855,0.8486,0.03,2023-05-27,2.365283,2023,5,5,147,0,6.2698007,8.266646,8.177323,7.975615,7.76393,23.82,77.92,4.12,3.66,3.5741,7.571256796518962,1.127978591178082,5.959262064525059,2.26363599581962,6.664966991969517,2.465823070869077,1,0.972951517967782,4.549101
3.5035,4.9344,0.49,26.4,27.35,25.01,85.72,5.33,95.9,101.06,27.21,23.83,25.12,3.7188,1.5629,10.79,2023-05-28,4.549101,2023,5,6,148,0,2.365283,6.2698007,8.266646,4.348223,11.593457,25.08,75.17,0.03,3.94,5.0251,5.633910020192464,3.0016312392875144,5.157786062785557,2.4186341609672786,6.279349361147199,2.6924600417333706,0,0.710015402075227,2.5328717
4.2466,4.8578,0.59,27.33,28.12,26.73,86.33,5.5,74.4,101.19,27.6,24.86,26.1,5.3162,1.164,10.0,2023-05-29,2.5328717,2023,5,0,149,0,4.549101,2.365283,6.2698007,3.3990517,7.1335506,26.4,85.72,10.79,5.33,3.5035,4.394728183746338,1.9568310394670074,5.186482872281756,2.4085987739291306,5.776181050709316,2.2438112250183333,0,0.8741817283543991,2.4752467
4.1801,4.8458,0.59,27.09,27.75,26.43,88.56,3.97,77.3,101.14,27.74,25.05,26.07,4.9517,1.3205,5.5,2023-05-30,2.4752467,2023,5,1,150,0,2.5328717,4.549101,2.365283,3.2781742,9.626305,27.33,86.33,10.0,5.5,4.2466,3.149085203806559,1.215341271199338,5.06274288041251,2.534681079147336,5.447561127798898,2.363434316754425,0,0.8626233026538447,5.3593397
2.5517,4.8302,0.36,27.01,27.62,26.44,88.09,3.95,102.0,101.15,27.41,24.88,25.94,0.5762,1.8533,19.06,2023-05-31,5.3593397,2023,5,2,151,0,2.4752467,2.5328717,4.549101,8.177323,6.5539465,27.09,88.56,5.5,3.97,4.1801,3.185739755630493,1.1810568656308238,4.948038952691214,2.6446802339662803,4.936771273612976,2.1543471467659137,0,0.5282804024678067,4.6401567
2.7859,4.8204,0.39,26.45,26.91,26.04,91.55,4.84,111.9,101.09,27.22,24.98,25.71,2.6434,1.4266,9.19,2023-06-01,4.6401567,2023,6,3,152,0,5.3593397,2.4752467,2.5328717,8.266646,3.9113743,27.01,88.09,19.06,3.95,2.5517,3.4558193683624268,1.6487487502908464,4.545469863074167,2.2573014416008004,4.851442217826843,2.108538044301431,0,0.5779395900755123,4.775714
2.8339,4.7414,0.4,26.06,26.53,25.63,89.49,5.21,105.9,101.16,27.23,24.22,25.15,1.3476,1.7899,50.92,2023-06-02,4.775714,2023,6,4,153,0,4.6401567,5.3593397,2.4752467,6.2698007,5.0121403,26.45,91.55,9.19,4.84,2.7859,4.158247709274292,1.50122463824099,4.027399914605277,1.5735042837557485,4.903498104640415,2.0924792324754895,0,0.5976926646138272,5.1138473
1.133,4.6562,0.16,25.51,26.05,24.93,87.68,6.29,110.0,101.23,26.7,23.34,24.42,0.1013,0.899,36.36,2023-06-03,5.1138473,2023,6,5,154,0,4.775714,4.6401567,5.3593397,2.365283,7.975615,26.06,89.49,50.92,5.21,2.8339,4.925070126851399,0.38214721335682383,3.8139589514051164,1.2953897616653953,4.886610507965088,2.092489029513642,0,0.24333147201580688,5.719201
2.8087,4.8331,0.4,25.36,26.03,24.85,81.26,6.9,129.5,101.27,26.65,21.93,23.65,1.0032,1.8737,2.07,2023-06-04,5.719201,2023,6,6,155,0,5.1138473,4.775714,4.6401567,4.549101,4.348223,25.51,87.68,36.36,6.29,1.133,4.8432393074035645,0.24395785120717003,4.206610986164638,1.195827892601261,4.682198524475098,1.8982855101030445,0,0.5811383997848172,4.438135
4.2319,4.9838,0.6,25.13,25.88,24.53,77.99,5.21,122.2,101.2,26.52,21.04,23.08,4.5259,1.5154,0.26,2023-06-05,4.438135,2023,6,0,156,0,5.719201,5.1138473,4.775714,2.5328717,3.3990517,25.36,81.26,2.07,6.9,2.8087,5.202920754750569,0.4780089694936801,4.373768159321377,1.3263398847994625,4.780125515801566,1.9150200135329885,1,0.8491311850395282,9.282274
3.3005,4.8749,0.47,25.16,25.7,24.51,78.27,3.16,120.2,101.14,26.74,21.13,23.14,2.425,2.2526,0.64,2023-06-06,9.282274,2023,6,1,157,0,4.438135,5.719201,5.1138473,2.4752467,3.2781742,25.13,77.99,0.26,5.21,4.2319,5.090394496917725,0.6408549056744546,4.645948648452759,1.0529112680176596,4.854345764432635,1.877137609789448,1,0.6770395290159797,5.462347
1.219,4.7165,0.17,24.61,25.67,22.99,78.55,3.12,85.5,101.1,26.17,20.6,22.6,0.0317,0.9739,16.0,2023-06-07,5.462347,2023,6,2,158,0,9.282274,4.438135,5.719201,5.3593397,8.177323,25.16,78.27,0.64,3.16,3.3005,6.479870160420735,2.5100565693359758,5.61838115964617,1.6741129924063336,5.283210056168692,2.1546851004647425,0,0.2584543623449592,4.532922
2.9532,4.7554,0.42,23.86,24.9,22.5,84.97,4.52,22.3,100.94,26.0,21.2,22.53,2.2258,1.4189,16.8,2023-06-08,4.532922,2023,6,3,159,0,5.462347,9.282274,4.438135,4.6401567,8.266646,24.61,78.55,16.0,3.12,1.219,6.3942521413167315,2.552989669855327,5.633096490587507,1.6719078054818874,5.089283176830837,1.9900594102606752,0,0.6210203137485806,3.3568597
3.3835,4.8936,0.49,24.91,25.92,24.11,78.44,4.41,201.3,100.88,26.29,20.88,22.89,3.1265,1.6174,4.32,2023-06-09,3.3568597,2023,6,4,160,0,4.532922,5.462347,9.282274,4.775714,6.2698007,23.86,84.97,16.8,4.52,2.9532,6.42584768931071,2.5170095997490356,5.617777211325509,1.6829768532203409,4.822588562965393,1.769452560443262,0,0.6914132744809547,1.7366517
4.1892,4.9459,0.6,24.37,25.36,23.51,70.12,4.81,172.9,101.22,25.84,18.57,21.47,4.8703,1.5545,0.01,2023-06-10,1.7366517,2023,6,5,161,0,3.3568597,4.532922,5.462347,5.1138473,2.365283,24.91,78.44,4.32,4.41,3.3835,4.450709501902263,1.0551485142354953,5.415083748953683,1.8757021588748477,4.6145213501794,1.7574098401482603,1,0.8470045896601225,4.847877
